id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,referee,stadium,capacity,public,date,time,country,round,penaltis
nNJsH5Nd,The Strongest (Bol),https://static.flashscore.com/res/image/data/WG5SI1Yg-0rjUYb4J.png,Ceará (Bra),https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,1,2,,,,,29/06/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
lhJ84Swi,Colo Colo (Chi),https://static.flashscore.com/res/image/data/CMCTeMxS-tnwDCzLD.png,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,2,0,,Estádio Monumental David Arellano (Santiago),47347.0,,28/06/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
dIMG2683,Nacional (Uru),https://static.flashscore.com/res/image/data/WUIDNjFa-xErFNzEn.png,Union Santa Fe (Arg),https://static.flashscore.com/res/image/data/YuZso7jl-jZm30d2F.png,2,0,Garay C. (Chi),Gran Parque Central (Montevidéu),34000.0,,28/06/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - PLAYOFFS - OITAVAS DE FINAL,
Kvdwo8PH,Junior (Col),https://static.flashscore.com/res/image/data/Kz2UFMh5-G2820wU0.png,Union Santa Fe (Arg),https://static.flashscore.com/res/image/data/YuZso7jl-jZm30d2F.png,0,4,Aquino E. (Par),Estádio Metropolitano Roberto Meléndez (Barranquilla),46788.0,,26/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
pK4siwmp,Oriente Petrolero (Bol),https://static.flashscore.com/res/image/data/KpDU2SzS-dAJb3Ws0.png,Fluminense (Bra),https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,1,10,, (Santa Cruz),38000.0,,26/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
CAzGfIhq,Melgar (Per),https://static.flashscore.com/res/image/data/fmdls5HG-AccabXmc.png,Cuiabá (Bra),https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,3,1,Hinestroza Romana J. A. (Col),Estádio Monumental Virgen de Chapi (Arequipa),60370.0,,26/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
WIwiZAQ5,Racing Club (Arg),https://static.flashscore.com/res/image/data/6T5YTkZA-OCiVKiPK.png,River Plate (Uru),https://static.flashscore.com/res/image/data/lCAZUHwS-0jIiQC1Q.png,0,1,Garay C. (Chi),Estadio Juan Domingo Perón (Avellaneda),61000.0,,26/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
SMIBwKIp,Independiente (Arg),https://static.flashscore.com/res/image/data/MqbBGgxS-ALgHCh57.png,Ceará (Bra),https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,0,2,Ferreyra C. (Uru),Estadio Libertadores de América (Avellaneda),48069.0,,25/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
pM3QmAua,La Guaira (Ven),https://static.flashscore.com/res/image/data/GOqlq8zB-hCFsixCJ.png,General Caballero JLM (Par),https://static.flashscore.com/res/image/data/x0BmuAil-voVnm15G.png,0,1,Perez R. B. (Per),Estádio Olímpico de la UCV (Caracas),24264.0,,25/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
xdvmziBa,Lanús (Arg),https://static.flashscore.com/res/image/data/h4Xuyuf5-xQnxBzcF.png,Metropolitanos (Ven),https://static.flashscore.com/res/image/data/O08md8jl-tAwcOibj.png,1,0,,,,,25/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
xhlyJhy1,São Paulo (Bra),https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Ayacucho (Per),https://static.flashscore.com/res/image/data/bumffxAr-4GUthy9Q.png,1,0,César Benítez (Par),Estádio do MorumBIS (São Paulo),77011.0,,25/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
OYw5a7vB,Wanderers (Uru),https://static.flashscore.com/res/image/data/WCc1ByCa-zFwegNb8.png,Barcelona SC (Ecu),https://static.flashscore.com/res/image/data/nit9vJwS-WErjuywa.png,0,0,Wagner do Nascimento (Bra),Estádio Parque Alfredo Víctor Viera (Montevidéu),7527.0,,25/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
WEmuICj7,Wilstermann (Bol),https://static.flashscore.com/res/image/data/QF9HGLGG-COG61ACC.png,Everton (Chi),https://static.flashscore.com/res/image/data/IaM72BCr-YoHxOTu3.png,0,2,,,,,25/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
M1XGlpRo,Defensa y Justicia (Arg),https://static.flashscore.com/res/image/data/WbcBGVf5-QcmznTSR.png,Antofagasta (Chi),https://static.flashscore.com/res/image/data/EXj4H0jl-zV3V5ijb.png,0,2,de Vivar M. D. (Par),Estádio Norberto Tito Tomaghello (Gobernador Julio A. Costa),20000.0,,24/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
KvKoehmP,Ind. Medellín (Col),https://static.flashscore.com/res/image/data/lMyrsdhl-plopiAtN.png,Guairena (Par),https://static.flashscore.com/res/image/data/bRHbFwdM-vqrpfFH7.png,1,1,,,,,24/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
tp7NUkzD,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Nueve de Octubre (Ecu),https://static.flashscore.com/res/image/data/8ApsAAYA-zctKNuQ3.png,5,1,Perez Y. (Arg),Estádio José Pinheiro Borda (Porto Alegre),50600.0,,24/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
pplYP0lo,LDU Quito (Ecu),https://static.flashscore.com/res/image/data/QynioKCa-dldy8uVh.png,Atlético-GO (Bra),https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,1,1,Tejera G. (Uru),Estádio da Liga Deportiva Universitaria (Quito),41575.0,,24/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
vofc7exk,Santos (Bra),https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Banfield (Arg),https://static.flashscore.com/res/image/data/UBFrXuDa-zPA7Mpsn.png,1,1,Menendez A. (Per),Vila Belmiro (Santos),16068.0,,24/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
jLc16Fie,Unión La Calera (Chi),https://static.flashscore.com/res/image/data/AJdiRXkl-WYtEUtB2.png,Universidad Católica (Ecu),https://static.flashscore.com/res/image/data/GILgdvvS-Kt2BHCfq.png,3,2,Cunha A. (Uru),Estádio Municipal Nicolás Chahuán (La Calera),9200.0,,24/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 6,
OhzqyXeg,Lanús (Arg),https://static.flashscore.com/res/image/data/h4Xuyuf5-xQnxBzcF.png,Wanderers (Uru),https://static.flashscore.com/res/image/data/WCc1ByCa-zFwegNb8.png,1,2,Flávio Rodrigues de Souza (Bra),Estádio Cidade de Lanús (Néstor Díaz Pérez) (Lanús),47090.0,,19/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
pru10mP4,Metropolitanos (Ven),https://static.flashscore.com/res/image/data/O08md8jl-tAwcOibj.png,Barcelona SC (Ecu),https://static.flashscore.com/res/image/data/nit9vJwS-WErjuywa.png,2,2,,,,,19/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
WvJzLE6l,São Paulo (Bra),https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Wilstermann (Bol),https://static.flashscore.com/res/image/data/QF9HGLGG-COG61ACC.png,3,0,,,,,19/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
GnaMljQh,Independiente (Arg),https://static.flashscore.com/res/image/data/MqbBGgxS-ALgHCh57.png,La Guaira (Ven),https://static.flashscore.com/res/image/data/GOqlq8zB-hCFsixCJ.png,4,0,,,,,19/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
rBIFeJvT,Union Santa Fe (Arg),https://static.flashscore.com/res/image/data/YuZso7jl-jZm30d2F.png,Fluminense (Bra),https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,0,0,,,,,19/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
lE22VMQN,LDU Quito (Ecu),https://static.flashscore.com/res/image/data/QynioKCa-dldy8uVh.png,Defensa y Justicia (Arg),https://static.flashscore.com/res/image/data/WbcBGVf5-QcmznTSR.png,2,2,Gallo N. (Col),Estádio da Liga Deportiva Universitaria (Quito),41575.0,,18/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
hQgq0vVL,Racing Club (Arg),https://static.flashscore.com/res/image/data/6T5YTkZA-OCiVKiPK.png,Melgar (Per),https://static.flashscore.com/res/image/data/fmdls5HG-AccabXmc.png,1,0,Lopez D. (Par),Estadio Juan Domingo Perón (Avellaneda),61000.0,,18/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
rF8RCHER,Santos (Bra),https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Unión La Calera (Chi),https://static.flashscore.com/res/image/data/AJdiRXkl-WYtEUtB2.png,1,0,,,,,18/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
b1kXJYLf,Ayacucho (Per),https://static.flashscore.com/res/image/data/bumffxAr-4GUthy9Q.png,Everton (Chi),https://static.flashscore.com/res/image/data/IaM72BCr-YoHxOTu3.png,0,2,,,,,18/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
6TcmabpS,River Plate (Uru),https://static.flashscore.com/res/image/data/lCAZUHwS-0jIiQC1Q.png,Cuiabá (Bra),https://static.flashscore.com/res/image/data/COoi5ag5-6FedhD0P.png,1,2,,,,,18/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
ry26UttU,Atlético-GO (Bra),https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Antofagasta (Chi),https://static.flashscore.com/res/image/data/EXj4H0jl-zV3V5ijb.png,1,0,,,12500.0,,17/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
0nTAdaPM,Junior (Col),https://static.flashscore.com/res/image/data/Kz2UFMh5-G2820wU0.png,Oriente Petrolero (Bol),https://static.flashscore.com/res/image/data/KpDU2SzS-dAJb3Ws0.png,2,0,,,,,17/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
O8CIVVK6,Nueve de Octubre (Ecu),https://static.flashscore.com/res/image/data/8ApsAAYA-zctKNuQ3.png,Guairena (Par),https://static.flashscore.com/res/image/data/bRHbFwdM-vqrpfFH7.png,2,3,Menendez A. (Per),Estádio Modelo Alberto Spencer (Guayaquil),42000.0,,17/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
pOfg8yNr,Banfield (Arg),https://static.flashscore.com/res/image/data/UBFrXuDa-zPA7Mpsn.png,Universidad Católica (Ecu),https://static.flashscore.com/res/image/data/GILgdvvS-Kt2BHCfq.png,1,1,Espinoza M. (Per),Estádio Florencio Sola (Buenos Aires),34902.0,,17/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
Mutqr0AT,Ceará (Bra),https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,General Caballero JLM (Par),https://static.flashscore.com/res/image/data/x0BmuAil-voVnm15G.png,6,0,,,,,17/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
pIDEWB50,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,Ind. Medellín (Col),https://static.flashscore.com/res/image/data/lMyrsdhl-plopiAtN.png,2,0,,,,,17/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 5,
z9X4QzqR,Ayacucho (Per),https://static.flashscore.com/res/image/data/bumffxAr-4GUthy9Q.png,Wilstermann (Bol),https://static.flashscore.com/res/image/data/QF9HGLGG-COG61ACC.png,0,0,,,,,05/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
A9xeYUuC,Banfield (Arg),https://static.flashscore.com/res/image/data/UBFrXuDa-zPA7Mpsn.png,Unión La Calera (Chi),https://static.flashscore.com/res/image/data/AJdiRXkl-WYtEUtB2.png,0,1,Ortega C. (Col),Estádio Florencio Sola (Buenos Aires),34902.0,,05/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
QwEMDcaL,Universidad Católica (Ecu),https://static.flashscore.com/res/image/data/GILgdvvS-Kt2BHCfq.png,Santos (Bra),https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,0,1,,,,,05/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
hlKWLfir,Everton (Chi),https://static.flashscore.com/res/image/data/IaM72BCr-YoHxOTu3.png,São Paulo (Bra),https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,0,0,,,,,05/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
jeEAXijf,Guairena (Par),https://static.flashscore.com/res/image/data/bRHbFwdM-vqrpfFH7.png,Internacional (Bra),https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,1,1,,,,,05/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
6yhZolAB,Union Santa Fe (Arg),https://static.flashscore.com/res/image/data/YuZso7jl-jZm30d2F.png,Oriente Petrolero (Bol),https://static.flashscore.com/res/image/data/KpDU2SzS-dAJb3Ws0.png,2,0,Cabero J. (Chi),Estádio 15 de Abril (Santa Fe),27358.0,,05/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
2Jkd1T9b,Barcelona SC (Ecu),https://static.flashscore.com/res/image/data/nit9vJwS-WErjuywa.png,Lanús (Arg),https://static.flashscore.com/res/image/data/h4Xuyuf5-xQnxBzcF.png,1,1,Maza P. (Chi),Estádio Banco Pichincha (Guayaquil),59283.0,,04/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
nqP6cuAG,Fluminense (Bra),https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Junior (Col),https://static.flashscore.com/res/image/data/Kz2UFMh5-G2820wU0.png,2,1,,,,,04/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
zBbbW2BH,Antofagasta (Chi),https://static.flashscore.com/res/image/data/EXj4H0jl-zV3V5ijb.png,LDU Quito (Ecu),https://static.flashscore.com/res/image/data/QynioKCa-dldy8uVh.png,1,2,,,,,04/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
hn9gXrdB,Atlético-GO (Bra),https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Defensa y Justicia (Arg),https://static.flashscore.com/res/image/data/WbcBGVf5-QcmznTSR.png,3,2,,,,,04/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
tUpvxDtm,Metropolitanos (Ven),https://static.flashscore.com/res/image/data/O08md8jl-tAwcOibj.png,Wanderers (Uru),https://static.flashscore.com/res/image/data/WCc1ByCa-zFwegNb8.png,0,1,,,,,04/05/2022,19:15,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
rksuqteN,Ceará (Bra),https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,La Guaira (Ven),https://static.flashscore.com/res/image/data/GOqlq8zB-hCFsixCJ.png,3,0,Ferreyra C. (Uru),Castelão (Fortaleza),60326.0,,03/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
xd0IkWAn,General Caballero JLM (Par),https://static.flashscore.com/res/image/data/x0BmuAil-voVnm15G.png,Independiente (Arg),https://static.flashscore.com/res/image/data/MqbBGgxS-ALgHCh57.png,0,4,,,,,03/05/2022,21:30,AMÉRICA DO SUL,COPA SUL-AMERICANA - FASE DE GRUPOS - RODADA 4,
