id,homeTeam,homeTeamImage,awayTeam,awayTeamImage,scoreHome,scoreAway,referee,stadium,capacity,public,date,time,country,round,penaltis
6u81Rj78,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,2,1,Flávio Rodrigues de Souza (Bra),Maracanã (Rio de Janeiro),78838.0,60996.0,05/07/2023,21:30,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
YLpF59pk,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,0,Machado B. (Bra),Estádio do MorumBIS (São Paulo),77011.0,54593.0,05/07/2023,19:30,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
vg69PUyL,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,1,1,R. Abatti Abel (Bra),Casa de Apostas Arena Fonte Nova (Salvador),48902.0,37770.0,04/07/2023,21:00,BRASIL,COPA DO BRASIL - QUARTAS DE FINAL,
URzEUHc8,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,2,0,, (Rio de Janeiro),78838.0,64787.0,01/06/2023,20:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
QgUMSeSK,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,2,3,,,77011.0,49752.0,01/06/2023,19:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,5 - 3
rZfJ8zyk,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,1,1,,,46931.0,35307.0,31/05/2023,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,2 - 4
GOAvGIrF,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,3,0,Wilton Sampaio (Bra),Neo Química Arena (São Paulo),49205.0,37881.0,31/05/2023,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,3 - 1
4lqS6E51,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,3,2,Luiz Flávio (Bra),Estádio José Pinheiro Borda (Porto Alegre),50600.0,36970.0,31/05/2023,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,4 - 5
rBCWHvE2,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,0,1,Flávio Rodrigues de Souza (Bra),Mineirão (Belo Horizonte),61927.0,37310.0,31/05/2023,20:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
Cj4mEdDR,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,2,1,B. Arleu (Bra),Casa de Apostas Arena Fonte Nova (Salvador),48902.0,34743.0,31/05/2023,19:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,4 - 3
MPFhNZkr,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,0,Wilton Sampaio (Bra),Castelão (Fortaleza),60326.0,42540.0,31/05/2023,19:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
MPgN7fje,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,2,0,B. Arleu (Bra),Mineirão (Belo Horizonte),61927.0,1052.0,17/05/2023,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
EajF9GLr,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,3,2,,,,,17/05/2023,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
M1BzHbT8,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,2,0,Machado B. (Bra),Mineirão (Belo Horizonte),61927.0,48112.0,17/05/2023,21:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
8IZHTyDE,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,0,2,Wilton Sampaio (Bra),Estádio Adelmar da Costa Carvalho (Recife),26418.0,21094.0,17/05/2023,20:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
rJ6egey2,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,1,1,,,,,17/05/2023,19:30,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
4pTQRFsR,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,3,0,, (São Paulo),43713.0,32254.0,17/05/2023,19:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
URErFxbL,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,0,0,Sampaio S. (Bra),Vila Belmiro (Santos),16068.0,10995.0,17/05/2023,19:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
GOnW5YK7,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,0,0,Anderson Daronco (Bra),Maracanã (Rio de Janeiro),78838.0,54362.0,16/05/2023,21:00,BRASIL,COPA DO BRASIL - OITAVAS DE FINAL,
A79XAGW8,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,1,1, (Bra),Arena do Grêmio (Porto Alegre),60540.0,17742.0,27/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
Gn157sQG,CSA,https://static.flashscore.com/res/image/data/UPX8Hag5-tQk41rnG.png,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,2,2,,Estádio Rei Pelé (Maceió),19105.0,12855.0,27/04/2023,20:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,6 - 7
EgTurRd5,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,Ypiranga,https://static.flashscore.com/res/image/data/zeprALCa-YmCXlaWG.png,2,0,,Estádio Olímpico Nilton Santos (Rio de Janeiro),46931.0,9843.0,27/04/2023,19:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
YqLXqmSh,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,Volta Redonda,https://static.flashscore.com/res/image/data/E3DmN6Br-djg8NREp.png,4,0,,,48902.0,20253.0,27/04/2023,19:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
fDlFdQBb,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,Nova Iguaçu,https://static.flashscore.com/res/image/data/K0oQwJZA-r7VpqvML.png,5,0,,,,,26/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
tUnNf4tB,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,Remo,https://static.flashscore.com/res/image/data/dWTc9iBr-8r8ETTNO.png,3,0,P. C. Zanovelli (Bra),Neo Química Arena (São Paulo),49205.0,39377.0,26/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,5 - 4
n7Rmt5RH,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,Maringá,https://static.flashscore.com/res/image/data/0C568zZA-CU1nSJCN.png,8,2,Raphael Claus (Bra),Maracanã (Rio de Janeiro),78838.0,50008.0,26/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
Yc06bnsn,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,1,1,,,,,26/04/2023,20:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
rZKdvqdU,Águia de Marabá,https://static.flashscore.com/res/image/data/fN55bUZA-prncLjh0.png,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,0,2,Alisson (Bra),Estádio Olímpico do Pará (Belem),53635.0,1788.0,26/04/2023,19:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
IDMomDv2,Brasil de Pelotas,https://static.flashscore.com/res/image/data/0zgnuQyS-xhog3gde.png,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,1,1,B. Arleu (Bra),Estádio Bento Freitas (Pelotas),10000.0,7309.0,26/04/2023,19:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
fXCd93e4,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,1,0,R. J. Pereira de Lima (Bra),Vila Belmiro (Santos),16068.0,1788.0,26/04/2023,19:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
URK82hvk,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,Coritiba,https://static.flashscore.com/res/image/data/xKm8lie5-8f6Hj6B0.png,2,0,,,,21577.0,26/04/2023,19:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
YRR1mMYp,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,3,1,,,,,25/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,4 - 2
xdtWhrBN,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,0,1,Anderson Daronco (Bra),Estádio Novelli Júnior (Itu),18560.0,9829.0,25/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
MoTxkZ9k,Paysandu,https://static.flashscore.com/res/image/data/OY3H2Kf5-Ui9AU98I.png,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,0,3,,,,,25/04/2023,20:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
lzAlBPQi,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,Náutico,https://static.flashscore.com/res/image/data/CK0W4Hhl-4S2Tm4eJ.png,2,0,Luiz Flávio (Bra),Mineirão (Belo Horizonte),61927.0,21675.0,25/04/2023,19:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
WGATBdH2,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,0,2,Raphael Claus (Bra),Estadio Maria Lamas Farache (Natal),18000.0,14687.0,13/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
8GSqsoCB,Maringá,https://static.flashscore.com/res/image/data/0C568zZA-CU1nSJCN.png,Flamengo,https://static.flashscore.com/res/image/data/ADvIaiZA-2R2JjDQC.png,2,0,Flávio Rodrigues de Souza (Bra),Estádio Willie Davids (Maringá),20000.0,13820.0,13/04/2023,20:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
AqBpC5Bo,Náutico,https://static.flashscore.com/res/image/data/CK0W4Hhl-4S2Tm4eJ.png,Cruzeiro,https://static.flashscore.com/res/image/data/lCWrxmg5-SjJmyx86.png,1,0,,,,,13/04/2023,19:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
4AIslgPe,Atlético-MG,https://static.flashscore.com/res/image/data/WbSJHDh5-pCk2vaSD.png,Brasil de Pelotas,https://static.flashscore.com/res/image/data/0zgnuQyS-xhog3gde.png,2,1,,,,,12/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
2wlJepR4,Remo,https://static.flashscore.com/res/image/data/dWTc9iBr-8r8ETTNO.png,Corinthians,https://static.flashscore.com/res/image/data/lY91WW9r-Sv3m8l2G.png,2,0,,,,,12/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
G8Axq7sa,Ypiranga,https://static.flashscore.com/res/image/data/zeprALCa-YmCXlaWG.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,0,2,,,,,12/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
Kfd2aSRu,Palmeiras,https://static.flashscore.com/res/image/data/xCtpyPHG-ALgHCh57.png,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,4,2,,,,,12/04/2023,20:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
WIuzh2QT,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,Athletico-PR,https://static.flashscore.com/res/image/data/SdnmINcM-QaMaOfUh.png,1,0,,,,,12/04/2023,19:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
reUYkFfq,Fluminense,https://static.flashscore.com/res/image/data/WlxJgSdM-WUfDDYk1.png,Paysandu,https://static.flashscore.com/res/image/data/OY3H2Kf5-Ui9AU98I.png,3,0,,,,,12/04/2023,19:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
n3V33YOr,Coritiba,https://static.flashscore.com/res/image/data/xKm8lie5-8f6Hj6B0.png,Sport,https://static.flashscore.com/res/image/data/O0aua6ZA-G2OQQubE.png,3,3,,,,,12/04/2023,19:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
GMkBc6dh,Nova Iguaçu,https://static.flashscore.com/res/image/data/K0oQwJZA-r7VpqvML.png,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,1,2,,,,,12/04/2023,16:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
4rMhuPtO,Fortaleza,https://static.flashscore.com/res/image/data/ObufU2YA-8r8ETTNO.png,Águia de Marabá,https://static.flashscore.com/res/image/data/fN55bUZA-prncLjh0.png,6,1,Vitor Gobi J. (Bra),Castelão (Fortaleza),60326.0,15865.0,11/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
OhxSgOeH,São Paulo,https://static.flashscore.com/res/image/data/YgK3qNCa-UPn7aGHL.png,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,0,0,,,77011.0,28724.0,11/04/2023,21:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
xd218NAA,Internacional,https://static.flashscore.com/res/image/data/4EdoEoil-ALgHCh57.png,CSA,https://static.flashscore.com/res/image/data/UPX8Hag5-tQk41rnG.png,2,1,,,50600.0,19471.0,11/04/2023,20:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
rc9hAqtb,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,0,2,Machado B. (Bra),Estádio Santa Cruz (Ribeirão Preto),29292.0,9417.0,11/04/2023,19:00,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
fgMTpTCn,Volta Redonda,https://static.flashscore.com/res/image/data/E3DmN6Br-djg8NREp.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,1,2,Luiz Flávio (Bra),Raulino de Oliveira (Rio de Janeiro),20255.0,,11/04/2023,16:30,BRASIL,COPA DO BRASIL - 16 AVOS DE FINAL,
tMxfpIBI,Vasco,https://static.flashscore.com/res/image/data/d2irXNjl-bam8o1Nj.png,ABC,https://static.flashscore.com/res/image/data/UFTNwjYA-no5LkQQ6.png,0,1,,,,,16/03/2023,21:30,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,5 - 6
zyQCR60F,Grêmio,https://static.flashscore.com/res/image/data/QPdJscAr-tQsU6dGl.png,Ferroviário,https://static.flashscore.com/res/image/data/0G2wliGG-8Eb85lqJ.png,3,0,,Arena do Grêmio (Porto Alegre),60540.0,,16/03/2023,20:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
fi38YjxQ,CSA,https://static.flashscore.com/res/image/data/UPX8Hag5-tQk41rnG.png,Brusque,https://static.flashscore.com/res/image/data/4xrDsqil-Gjdd0gEp.png,1,0,,Estádio Rei Pelé (Maceió),19105.0,,16/03/2023,19:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
bw783uCt,Ypiranga,https://static.flashscore.com/res/image/data/zeprALCa-YmCXlaWG.png,Red Bull Bragantino,https://static.flashscore.com/res/image/data/llnonZDa-UkMF8Udb.png,3,1,,,,,15/03/2023,21:30,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
2kjZx4d0,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,Brasiliense,https://static.flashscore.com/res/image/data/bDwqmQxS-Ui9AU98I.png,7,1,,Estádio Kléber Andrade (Cariacica),21152.0,,15/03/2023,20:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
Uuv0INva,CRB,https://static.flashscore.com/res/image/data/QuqDEgh5-8z8OC8Ik.png,Operário-MS,https://static.flashscore.com/res/image/data/Kjp4sVGG-2gqxVcij.png,5,0,,,,,15/03/2023,19:30,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
h06C2aRn,Atlético-GO,https://static.flashscore.com/res/image/data/WGHITlhl-8f6Hj6B0.png,Volta Redonda,https://static.flashscore.com/res/image/data/E3DmN6Br-djg8NREp.png,1,2,,Estádio Antonio Accioly (Goiânia),12500.0,,15/03/2023,19:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,4 - 5
rkc0tOp2,Águia de Marabá,https://static.flashscore.com/res/image/data/fN55bUZA-prncLjh0.png,Goiás,https://static.flashscore.com/res/image/data/xd3edbeM-G2OQQubE.png,1,0,,,,,15/03/2023,19:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,7 - 6
2mBQYrPu,Ituano,https://static.flashscore.com/res/image/data/8xrvrrCa-GKJk5gu7.png,Ceará,https://static.flashscore.com/res/image/data/lO0NK6f5-d29WsioJ.png,2,1,,Estádio Novelli Júnior (Itu),18560.0,,15/03/2023,19:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,4 - 2
CWkzUAps,Nova Iguaçu,https://static.flashscore.com/res/image/data/K0oQwJZA-r7VpqvML.png,Nova Mutum,https://static.flashscore.com/res/image/data/jyuLYte5-vFrUDXle.png,5,2,,,,,15/03/2023,15:30,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
MoqkwKR9,América-MG,https://static.flashscore.com/res/image/data/Eut0HLfM-nHqWQgSo.png,Santa Cruz,https://static.flashscore.com/res/image/data/txEvTPfM-xUGvsKjO.png,1,0,,,,,14/03/2023,21:30,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
OMg4A2ar,Coritiba,https://static.flashscore.com/res/image/data/xKm8lie5-8f6Hj6B0.png,Criciúma,https://static.flashscore.com/res/image/data/rD23Eng5-no5LkQQ6.png,2,1,,,,,14/03/2023,20:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,6 - 5
GYiRvQRm,Maringá,https://static.flashscore.com/res/image/data/0C568zZA-CU1nSJCN.png,Marcílio Dias,https://static.flashscore.com/res/image/data/4zX58cWg-jFsVX7bH.png,2,0,,,,,14/03/2023,20:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
nJT3NOdD,Santos,https://static.flashscore.com/res/image/data/rJGaKUhl-ALgHCh57.png,Iguatu,https://static.flashscore.com/res/image/data/bcWnnMBr-KCprwdGB.png,3,0,,,,,09/03/2023,21:30,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
r1TKPpVR,Botafogo-SP,https://static.flashscore.com/res/image/data/lduff8Ca-jF5yTdXD.png,São Raimundo-RR,https://static.flashscore.com/res/image/data/vg2UwtZg-hzjlgSBK.png,3,1,,,,,09/03/2023,20:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
EROGQQFL,Náutico,https://static.flashscore.com/res/image/data/CK0W4Hhl-4S2Tm4eJ.png,Vila Nova,https://static.flashscore.com/res/image/data/GMMaJNh5-nRWjgPsO.png,2,1,,Estádio Eládio de Barros Carvalho (Recife),22856.0,,09/03/2023,19:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
l4DxWt9b,Tombense,https://static.flashscore.com/res/image/data/UHHDSjzB-Uk2dj2zB.png,Retrô,https://static.flashscore.com/res/image/data/2eE8T3YA-S0QPPnmP.png,1,0,,,,,08/03/2023,21:30,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
Q3m6e8Qj,Remo,https://static.flashscore.com/res/image/data/dWTc9iBr-8r8ETTNO.png,São Luiz,https://static.flashscore.com/res/image/data/8Aa9Xyjl-zZXc4Ytd.png,2,1,,,13792.0,,08/03/2023,20:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
GjFUX2vn,Camboriú,https://static.flashscore.com/res/image/data/tlfnVtFa-j7kwhoM7.png,Bahia,https://static.flashscore.com/res/image/data/f5V5z1Cr-dKUmd286.png,0,1,,,,,08/03/2023,19:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
CnYkobdC,Brasil de Pelotas,https://static.flashscore.com/res/image/data/0zgnuQyS-xhog3gde.png,Ponte Preta,https://static.flashscore.com/res/image/data/UVeNVSBr-4S2Tm4eJ.png,2,0,,,,,07/03/2023,20:00,BRASIL,COPA DO BRASIL - 32 AVOS DE FINAL,
E5L55ekl,Maringá,https://static.flashscore.com/res/image/data/0C568zZA-CU1nSJCN.png,Sampaio Corrêa,https://static.flashscore.com/res/image/data/KMTdZsxS-6NoYJwvQ.png,2,1,,,,,02/03/2023,20:00,BRASIL,COPA DO BRASIL - 64 AVOS DE FINAL,
2PMt78Qh,Sergipe,https://static.flashscore.com/res/image/data/zkXSrcEG-6qNKRDCk.png,Botafogo,https://static.flashscore.com/res/image/data/jBDSUABr-rJBthgZj.png,1,1,,,,,02/03/2023,20:00,BRASIL,COPA DO BRASIL - 64 AVOS DE FINAL,
